"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1975341689767403993","Tue Oct 07 02:38:39 +0000 2025","0","@KangManto123 Apakah shell punya kilang di Indonesia @grok?","1975390283002257582","","KangManto123","in","","0","1","0","https://x.com/undefined/status/1975390283002257582","1527122829938139136",
"1975389178633593215","Tue Oct 07 02:34:15 +0000 2025","0","Kilang yang ada melah sengaja dibakar..! @pertamina yang udah jadi sarang mafia agar punya alasan terus impor minyak dari Singapore.","1975389178633593215","","","in","","0","0","0","https://x.com/undefined/status/1975389178633593215","1383835282462576646",
"1975341689767403993","Tue Oct 07 02:30:33 +0000 2025","10","@KangManto123 Pertamina bau kencur mau ngadalin shell yg punya kilang pertama di Indo. Ga main bos","1975388246629884319","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1975388246629884319","1631607061053333505",
"1975388186223530423","Tue Oct 07 02:30:19 +0000 2025","0","Dugaan Kilang Dumai Sengaja Dibakar: Pakar UGM Fahmy Radhi Ungkap Jejak Mafia Migas di Balik Api https://t.co/0H25GvSXP8","1975388186223530423","","","in","","0","0","0","https://x.com/undefined/status/1975388186223530423","1272667636170514433",
"1975351401866985510","Tue Oct 07 02:28:23 +0000 2025","2","@ommi_siregar Ini yg kepentinganya terganggu mulai protes. Kalo apbn dikorup kilang di/ter-bakar boros ngebelanjaain uang pajak mereka anteng2 sj gak teriak apa kita tahan dg orang macam begini?","1975387701181620391","","ommi_siregar","in","","0","1","0","https://x.com/undefined/status/1975387701181620391","1798536129249234944",
"1975088764138754401","Tue Oct 07 02:11:26 +0000 2025","0","@dliya_ua @saintgerl Pesona bakar kilang minyak","1975383436518171132","","dliya_ua","in","","0","0","0","https://x.com/undefined/status/1975383436518171132","1793129569429733376",
"1975382649897472203","Tue Oct 07 02:08:19 +0000 2025","0","Bro thinks bikin kilang kayak bikin pabrik tahu","1975382649897472203","","","in","","0","0","0","https://x.com/undefined/status/1975382649897472203","16236077",
"1975381935787778332","Tue Oct 07 02:05:28 +0000 2025","1","kilang minyak &amp; smelter nikel juga sering banget meledak","1975381935787778332","","","in","","0","0","0","https://x.com/undefined/status/1975381935787778332","61948249",
"1975135892345176338","Tue Oct 07 01:54:59 +0000 2025","0","@fajarnugros Cocok itu Mazhab Sempak Merah diceburkan ke Kilang Pertamina","1975379296777879646","","fajarnugros","in","","0","0","0","https://x.com/undefined/status/1975379296777879646","3270404358",
"1975087122488193291","Tue Oct 07 01:38:04 +0000 2025","1","@M45Broo_ Ada kilang minyak yang belum selesai ada juga yang (di) terbakar?","1975375039529988318","","M45Broo_","in","","0","0","0","https://x.com/undefined/status/1975375039529988318","882935680539574272",
"1975087122488193291","Tue Oct 07 01:33:45 +0000 2025","1","@M45Broo_ Kan @pertamina tinggal tunjukkan dimana saja kilang yang mereka bangun ya @KemenkeuRI punya @rizachalid1 kali yang di bangun itu... Trus nanti pertamina beli dari riza dapat fee deh petingginya","1975373950751481861","","M45Broo_","in","","0","0","0","https://x.com/undefined/status/1975373950751481861","1388197496938143744",
"1975372026455236765","Tue Oct 07 01:26:06 +0000 2025","16"," SAATNYA PUBLIK . . ?? Suara KOREKSI Mengapa KEBAKARAN KILANG MINYAK Sejak 2021 Terjadi Sebanyak 9 ( sembilan ) Kali. Terkesan Tidak Ada MONEV dan INVESTIGASI Menyeluruh Sehinga Terjadi Berulang. Daftar Petistiwa 𝐃𝐢 / 𝐊𝐞 / 𝐓𝐞𝐫 . .?? https://t.co/s29OXwtbW9","1975372026455236765","https://pbs.twimg.com/media/G2nuYZQbgAAHpDq.jpg","","in","","0","1","9","https://x.com/undefined/status/1975372026455236765","1322361095407902721",
"1974648672681095176","Tue Oct 07 01:09:35 +0000 2025","0","@P3gEl Kilang2 mini dibangun di wilayah yg punya crude atau wilayah yg strategis untuk mendistribusikan produk BBM-nya. Atau tdk perlu membangun kilang sama sekali ttp membangun tangki2 BBM untuk stock? Dg konsekuensi hrs impor BBM. Kesimpulannya kita tetap perlu impor crude atau BBM?","1975367869132382301","","Budraj19621","in","","0","0","0","https://x.com/undefined/status/1975367869132382301","883518554473091072",
"1974648672681095176","Tue Oct 07 01:00:38 +0000 2025","0","@P3gEl Membangun kilang mempunyai nilai positip thd pengembangan ekonomi daerah &amp; menyerap tenaga kerja. Tapi membangun kilang itu mahal sekali belum maintenance-nya trus crude-nya drmn? Masih impor kah? Mungkin Indonesia yg tdr dr banyak pulau lebih baik membangun kilang2 mini saja.","1975365617692910014","","Budraj19621","in","","0","0","0","https://x.com/undefined/status/1975365617692910014","883518554473091072",
"1975365601771311314","Tue Oct 07 01:00:34 +0000 2025","2","Hilightnya Kilang Minyak DIBAKAR ","1975365601771311314","","","in","","0","0","2","https://x.com/undefined/status/1975365601771311314","1568850068006141955",
"1974850095570198550","Tue Oct 07 01:00:32 +0000 2025","0","@txtdrimedia @DPR_RI Karena mafia ini pemerintah selalu subsidi BBM yang diimpor dari luar. Kenapa Indonesia gak bikin aja puluhan kilang minyak baru? dan tangkap juga para mafia pembakar kilang minyak. Itu jelas-jelas permainan kotor biar impor BBM tetap jalan terus!","1975365593235923323","","RichardVanGobe1","in","","0","0","0","https://x.com/undefined/status/1975365593235923323","1532709374015438848",
"1974698108635550045","Tue Oct 07 00:59:59 +0000 2025","0","@KangManto123 @pertamina Bgmn gk meledak redines tinggi tp sengaja g dipakai utk ngolah krn klo ngolah semua PTM gbisa impor BBM.shrsnya g impor BBM (kualitas jelek) tp dilakukan impor BBM dg mengurangi readiness kilang otomatis kilang ttp beroperasi tanpa minyak mentah krn kuota diambil impor BBM","1975365455172018406","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1975365455172018406","446306230",
"1974850095570198550","Tue Oct 07 00:59:02 +0000 2025","0","@txtdrimedia @DPR_RI Coba DPR-RI tantang Pertamina Buka Kilang minyak baru. Biar gak impor minyak terus. Aneh bin ajaib nih Negara. Tangkapin juga semua mafia migas yang bikin negara kita terus berada di posisi negara berkembang. Mafia para pengihianat yang gak mau negaranya maju.","1975365216419598818","","txtdrimedia","in","","0","1","0","https://x.com/undefined/status/1975365216419598818","1532709374015438848",
"1974648672681095176","Tue Oct 07 00:53:03 +0000 2025","0","@P3gEl Yg harus dipikirkan jika mau bangun kilang adalah crude-nya dari mana? Artinya kita harus impor crude. Pikirkan juga apakah lebih baik membangun bbrp kilang gede atau kilang2 mini yg banyak? Tapi perlu dipertimbangkan lebih baik membangun kilang atau memperbanyak stock (tanki)?","1975363708898664767","","P3gEl","in","","0","2","0","https://x.com/undefined/status/1975363708898664767","883518554473091072",
"1975362611375182264","Tue Oct 07 00:48:41 +0000 2025","47","Pertamina males2an sengaja tak mau bangun kilang.... https://t.co/eOigyVPv2t","1975362611375182264","https://pbs.twimg.com/ext_tw_video_thumb/1975362404524625920/pu/img/RjTL3srxlDGjzcpH.jpg","","in","","0","1","17","https://x.com/undefined/status/1975362611375182264","1296312516901916672",
"1975194550793613466","Tue Oct 07 00:42:04 +0000 2025","0","@prabowo @pertamina @ditjenbun @DPR_RI LEGACY PRESIDEN KE-8 KEBERLANJUTAN YANG TIDAK TERPUTUS KILANG DIBANGUN DAERAH TIMUR SUPAYA MEN-TRIGGER EKOSISTEM DISANA BERTUMBUH &amp; SEJAHTERA. org2 d @pertamina paham menginterpretasikan data yang sama dalam jangka panjang","1975360946987278450","","ngekaoo98_owei","in","","0","0","0","https://x.com/undefined/status/1975360946987278450","1693913397493137408",
"1975309495896354952","Tue Oct 07 00:39:37 +0000 2025","0","@P3gEl Lah kocaknya kan ijin Shell ngak dikasih kecdaerah terpencil kyk papua . Shell mau aja Asal ada ijin import dan bangun kilang di papua.","1975360330793714003","","P3gEl","in","","0","0","1","https://x.com/undefined/status/1975360330793714003","1346210508265799682",
"1975360029692973530","Tue Oct 07 00:38:26 +0000 2025","1","iso gak seh linkedin iki dadi tempat nyari loker ae gausah gawe i'm happy to announce... i'm happy to announce gue ga peduli anjeng mau kamu happy to announce kena ledakan kilang pertamina juga gue ga peduli bgst","1975360029692973530","","","in","","1","2","0","https://x.com/undefined/status/1975360029692973530","1092063501835657216",
"1975194550793613466","Tue Oct 07 00:37:04 +0000 2025","0","@prabowo @pertamina @ditjenbun @DPR_RI JGN PAKSAKAN KILANG DIBUAT &amp; JGN TRIMA TAWARAN GRATIS BIKIN KILANG JIKA EKOSISTEM PENUNJANG BELUM SIAP JIKA DILAKUKAN SEKARANG EFEKTIF 10-15 TAHUN KEDEPAN TAPI MENYERAP BANYAK TENAGA KERJA DARI SEKARANG. MENINGKATKAN RASIO PENDAPATAN NEGARA TANPA MENINGKATKAN RASIO PAJAK.","1975359688138235913","","ngekaoo98_owei","in","","0","1","0","https://x.com/undefined/status/1975359688138235913","1693913397493137408",
"1975024300785897824","Tue Oct 07 00:30:21 +0000 2025","0","@somexthread Ferdinand bloon.. Dia terlalu banyak meremehkan Purbaya Jngan lupa pak Pur ini lulusan ITB dan di ITB ada fakultas teknik perminyakan haqqul yakin sesama ITB akan saling support data apalagi data pembaruan kilang minyak tentu pak Pur akan hunting data2 tsb dr ex ITB","1975357997686923407","","somexthread","in","","0","0","0","https://x.com/undefined/status/1975357997686923407","2583276331",
"1975024300785897824","Tue Oct 07 00:20:44 +0000 2025","0","@somexthread Iye politik korupsi jd terganggu kalo ada kilang minyak sendiri","1975355578274000904","","somexthread","in","","0","0","0","https://x.com/undefined/status/1975355578274000904","1039252434",
"1975024300785897824","Tue Oct 07 00:19:42 +0000 2025","0","@somexthread Emang malas kan bikin kilang minyak. Jgn sok bijak lu kumis bahlul","1975355316566216802","","somexthread","in","","0","0","0","https://x.com/undefined/status/1975355316566216802","1039252434",
"1974698108635550045","Tue Oct 07 00:07:13 +0000 2025","0","@KangManto123 @pertamina Modus lama jika Pertamina di sorot tdk efisien dan lebih sering impor maka.kilang terbakar sebagai alasan tetap butuh impor.....","1975352175296716851","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1975352175296716851","100656330",
"1975024300785897824","Tue Oct 07 00:05:37 +0000 2025","1","@somexthread Statement politisi kok tdk substantif ? Tdk mampu bangun argumen bahkan sekelas warung kopi pun tdk mampu Kenapa tdk membahas benarkah Pertamina malas bangun kilang? Bandingkan dengan Petronas Aramco dll? Rakyat rugi gaji anda bro ","1975351771674648911","","somexthread","in","","0","0","0","https://x.com/undefined/status/1975351771674648911","1691326691921260544",
"1975350787556680168","Tue Oct 07 00:01:42 +0000 2025","2","06/10/2025 : JKR Kuala Langat melalui konsesi Roadcare telah menjalankan kerja Memotong Rumput (R03) di Laluan FT0005 Jalan Sepang - Klang Seksyen 396.00 Landmark Kawasan di Kilang Kopi. #IAMJKR #KITAJKRSELANGOR #KITACEKAP @moworksmy @IPJKR_Official @JKRSelangor https://t.co/EOo38hVQeF","1975350787556680168","https://pbs.twimg.com/media/G2nbEZ_bIAEOXW9.jpg","","in","","0","0","1","https://x.com/undefined/status/1975350787556680168","2923571618",
"1975348515951071733","Mon Oct 06 23:52:41 +0000 2025","0","En. Mohamad Ashraf Md Radzi Ketua Eksekutif LTAT hari ini turut hadir bersama YB Dato Seri Mohamed Khaled Nordin Menteri Pertahanan Malaysia dalam lawatan kerja ke Ladang dan Kilang Sawit Nak milik Boustead Plantations Berhad ( BPlant ) di Sandakan Sabah. https://t.co/qMG06JADTd","1975348515951071733","https://pbs.twimg.com/media/G2nYZPfboAA7b4W.jpg","","in","","0","1","0","https://x.com/undefined/status/1975348515951071733","1263947804",
"1975106782629667158","Mon Oct 06 23:43:51 +0000 2025","1","@txtdrimedia Lha...Makanya dia jadi swasta.. kan emang mau untung... ngomong begini harusnya kepertamina noh yg baru ditekan dikit udah bakar2 kilang...","1975346292793704465","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1975346292793704465","96034423",
"1975211407252832762","Mon Oct 06 23:37:31 +0000 2025","0","@antaranews Cikal bakal Petral yang Mengakar jadi Patra Niaga hingga Pertamina tak mau bangun Kilang baru dan selalu bakar yang ada @KPK_RI @OmbudsmanRI137 @KejaksaanRI @PolkamRI @CNNIndonesia","1975344699188912625","","antaranews","in","","0","0","0","https://x.com/undefined/status/1975344699188912625","2153969821",
"1975058758448627902","Mon Oct 06 23:14:35 +0000 2025","0","@are_inismyname @MyPertaminaID @Bambangmulyonoo @BANGSAygSUJUD @bengkeldodo @DedynurPalakka @djalanjoeang08 @drReUtari08 @FDonghun @florieliciouss @Ndons_Back @Kimberley_PS08 Udah gini ga mau investor china cari investor dari negara lain yg mau bangun kilang 30tahun jd milik Indonesia","1975338929735029048","","are_inismyname","in","","0","0","0","https://x.com/undefined/status/1975338929735029048","1505879673414492166",
"1975337677118710226","Mon Oct 06 23:09:36 +0000 2025","0","akubpenasaran algoritma tiktok yg 5 hatian lalu soal kilang minyak sekarang malah ketutup sama kasus bjorka sih. pengalihan isu kah ini?","1975337677118710226","","","in","","0","0","0","https://x.com/undefined/status/1975337677118710226","1962299536875077632",
"1975087122488193291","Mon Oct 06 23:05:32 +0000 2025","3","@M45Broo_ Punya walopun belom selesai pasti terendus oleh wartawan ato netizen yg naluri berburu beritanya tajam tapi ini gk kedengeran kabar. Masa iya sekelas menkeu ketinggalan berita padahal menkeu skrg juga pejabat negara sebelumnya gak tau pertamina punya calon kilang","1975336652223750367","","M45Broo_","in","","0","0","0","https://x.com/undefined/status/1975336652223750367","830087634709942273",
"1975309495896354952","Mon Oct 06 22:32:27 +0000 2025","2","@P3gEl Pertamina jual BBM tdk ada saingan tp boncos melulu Pejabatnya Gaji Tunjangan maunya segede gaban mending Pertamina dibubarkan Negara kerjasama aja dgn Petronas harga lebih murah gak repot gak ada kilang minyak kebakaran gak ada pengoplosan BBM","1975328326131851296","","P3gEl","in","","0","0","1","https://x.com/undefined/status/1975328326131851296","1395713255637585923",
"1975326330733670886","Mon Oct 06 22:24:31 +0000 2025","0","Iya dong. Jangan pake takut kualat. Selidiki juga semua kebakaran kilang minyak Pertamina yang selama ini terjadi. Siapa yang musti masuk penjara?","1975326330733670886","","","in","","0","0","0","https://x.com/undefined/status/1975326330733670886","81766731",
"1974798324940304809","Mon Oct 06 22:11:19 +0000 2025","0","@drrizqie Ada satu info simpang siur ini masalah mafia Ada beberapa kilang independen yg ada di SG/ID itu punya pejabat yg mana Pertamina simpan raw oil/gas disana secara sewa Jadi (sebagian teks hilang)","1975323009419518076","","drrizqie","in","","0","0","0","https://x.com/undefined/status/1975323009419518076","181951692",
"1975320483932610931","Mon Oct 06 22:01:17 +0000 2025","0","Mungkin usia kilang-kilang minyak Pertamina sudah tua dan juga kurang pemeliharaan atau perawatan sehingga sering terjadi kebakaran.","1975320483932610931","","","in","","0","1","0","https://x.com/undefined/status/1975320483932610931","938664737369341952",
"1975163183355539857","Mon Oct 06 20:41:56 +0000 2025","0","@Bhaktismail @tekarok007 Dan apesnya lagi setelah kerajaan saudi membatalkan inves di indo dan di gantikan oleh rosneft rusia dan bagun kilang minyak di tuban yang rencanya bisa produkai menyuling 300rb bph /day malah mendapat kendala gara rusia ke sangsi amerika akibat nyaplok ukr.","1975300512053629198","","Bhaktismail","in","","0","0","0","https://x.com/undefined/status/1975300512053629198","1591916625460334592",
"1974698108635550045","Mon Oct 06 20:20:37 +0000 2025","0","@KangManto123 @pertamina musibah loh siapa yang tau dan siapa yang mau Pertamina jg pasti sudah menerapkan sop dan keamanan di setiap kilang kecelakaan kerja itu hal yang bisa terjadi di dunia kerja tapi terlepas dr itu kedepannya ini pasti jadi pelajaran juga supaya kedepannya lebih savety","1975295147501044140","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1975295147501044140","769114666203160576",
"1974850095570198550","Mon Oct 06 19:52:11 +0000 2025","0","@Trevormay456 @r_khoirilanam @aktiviskatak @txtdrimedia Lah kilang pertamina aja pada dibakar tau kan kenapa bbm langka dan impor terus","1975287995445223456","","Trevormay456","in","","0","0","0","https://x.com/undefined/status/1975287995445223456","1687856437748514816",
"1975204096887140395","Mon Oct 06 19:46:08 +0000 2025","7","@arwidodo Dugaan : Kandungan minyak di Indonesia banyak tp minyak mentah nya di jual ke Singapura setelah di proses jadi BBM dr Singapura lalu dibeli lg oleh calo minyak yg ada di pertamina Pantesan mrk gak mau bangun kilang ternyata SDM nya cuma sekelas calo Negara dipaksa menggaji calo","1975286469997830245","","arwidodo","in","","0","1","0","https://x.com/undefined/status/1975286469997830245","1959980472836169728",
"1975152406385275037","Mon Oct 06 19:34:11 +0000 2025","0","@kompascom Yg nyebarin hoax kebakaran kilang itu dia mendewakan purbaya lard lord lard lord apaan dah ","1975283464460173532","","kompascom","in","","0","0","0","https://x.com/undefined/status/1975283464460173532","1279222633955856385",
"1974636115752862004","Mon Oct 06 19:17:44 +0000 2025","0","@atasanpresidenr Emang Indonesia punya kilang minyak terakhir masih jadi lumpur yang bikin satu kecamatan tengelam lumpur dan saat ini masih terus berlanjut sampai belum tersalurkan pergantian nya karena negara sulit soalnya ","1975279326414422483","","atasanpresidenr","in","","0","0","0","https://x.com/undefined/status/1975279326414422483","827721183495745536",
"1974648672681095176","Mon Oct 06 19:01:06 +0000 2025","0","@P3gEl Cie cie.. Framing busuk buat Pertamina supaya bangkrut kayak Garuda. Kalau Petro Chinese bangun kilang selama 30 Thn akan berapa banyak hasil bumi yang diambil? Setelah 30 thn apakah kilang masih bekerja dengan baik atau malah sdh jadi rongsok dgn biaya maintenance tinggi?","1975275137101619384","","P3gEl","in","","0","0","0","https://x.com/undefined/status/1975275137101619384","85257138",
"1974497282964996315","Mon Oct 06 17:51:10 +0000 2025","0","@kegblgnunfaedh Ebeg kimcil kilang minyak kerupuk tengiri mendoan","1975257538200498411","","kegblgnunfaedh","in","","0","0","0","https://x.com/undefined/status/1975257538200498411","1262747411547488262",
"1974698108635550045","Mon Oct 06 17:26:47 +0000 2025","0","@KangManto123 @pertamina Cilacap sering bangettt pernah dulu magang di cilacap pas kilang kebakar padahal kosan jauh dari kilang tapi berasa panas bgt ya tuhannn","1975251401921208644","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1975251401921208644","604582978",
"1975240727371391134","Mon Oct 06 16:46:07 +0000 2025","0","Yg lebih konyol selama puluhan tahun gak ada kilang baru yang bener² jadi. Alasannya klasik : dana birokrasi dan izin Tuhan yang diselipin di balik meja pejabat. Padahal rakyat tiap hari beli bensin dengan harga yang ngeluh di dompet.","1975241167790027164","","ardigstn04","in","","0","0","0","https://x.com/undefined/status/1975241167790027164","4112184072",
"1960917430567624850","Mon Oct 06 16:35:02 +0000 2025","0","@pertamina BAKAAAR AE TERUS KILANG NYEE","1975238378980626743","","pertamina","in","","0","0","0","https://x.com/undefined/status/1975238378980626743","1034643398",
"1975087122488193291","Mon Oct 06 12:22:29 +0000 2025","1","@Psalm2000 @M45Broo_ Ya benar. Pertamina sedang membangun dan meningkatkan kilang minyak di Indonesia seperti upgrade Balikpapan yang sudah 96 5% selesai (akan operasional 2025). Ada juga rencana 17 kilang modular dengan dukungan AS. Pernyataan sudah punya tapi belum selesai mencerminkan proyek","1975174822050329033","","Psalm2000","in","","0","0","1","https://x.com/undefined/status/1975174822050329033","1720665183188922368",
"1975087122488193291","Mon Oct 06 12:21:35 +0000 2025","3","@M45Broo_ Hi @grok Apakah benar yang dikatakan Pertamina bahwa negara ini sedang membangun kilang minyak ?? Bahasa mereka memang sungguh bahasa Mulyono yg ijazahnya meragukan dan membagongkan .mereka bilang sudah punya killang tapi belum selesai","1975174598829461956","","M45Broo_","in","","0","1","1","https://x.com/undefined/status/1975174598829461956","1747650468497743873",
"1975024300785897824","Mon Oct 06 12:12:33 +0000 2025","3","@somexthread Jawablah bos dg analisa mengapa kilang menghilang karena import BBM lebih menjanjikan cuan ya baik harga mutu jumlah hilang dlm proses dan oplosannya triyunan aman tidak kentara.","1975172324371595505","","somexthread","in","","0","0","0","https://x.com/undefined/status/1975172324371595505","1797257016676933632",
"1975172028865855490","Mon Oct 06 12:11:23 +0000 2025","0","Lah ini anggota DPR ga baca berita apa? Shell tuh mau cabut dr pasar Indo Pak/Bu.... Lah kilang minyak nya aja yang di Singapore dah dibeli sama perusahaan Indonesia tahun ini ","1975172028865855490","","","in","","0","0","0","https://x.com/undefined/status/1975172028865855490","161148538",
"1975163183355539857","Mon Oct 06 12:03:14 +0000 2025","0","@tekarok007 Dan sekarang kilang minyak hasil kerja sama aramco dan petronas sudah beroperasi fulll dan menghasilkan minyak degan kualitas euro 5. Tidak heran jika malaysia jual solar degan kualitas euro 5 harganya murah meriah. Kita euro 5 masih banyak impor dari singapure.","1975169980422570062","","wahyuwilliamm","in","","0","0","0","https://x.com/undefined/status/1975169980422570062","1591916625460334592",
"1975163183355539857","Mon Oct 06 11:57:00 +0000 2025","6","@tekarok007 Yang paling nyesek itu ketika indonesia di tinggal aramco saudi arabia untuk bagun kilang minyak di indonesia degan kapasitas 500000bph-10000000bph /day degan kualitas euro 5. Dan kerajaan arab saudi memilih bagun kilang di pengerang johor malaysia. Dan proyek itu selesai 2018","1975168408992817649","","tekarok007","in","","0","3","1","https://x.com/undefined/status/1975168408992817649","1591916625460334592",
"1975039392533434843","Mon Oct 06 11:52:07 +0000 2025","0","@KangManto123 Solusi: Ganti inovasi ganti sistem pemerintah dan ekonomi.... Bangun sumur bangun pengeboran Bangun biorefinery bangun kilang minyak modern BONUS: Pasar dimodernisasi infra jalan dimodernisasi","1975167182867685504","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1975167182867685504","717163508920504320",
"1975123865811742933","Mon Oct 06 11:51:10 +0000 2025","0","@ARSIPAJA Ada yg tidak mau bangun kilang baru karena merugikan kantong sendiri ","1975166942857003288","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1975166942857003288","1366411742",
"1975098532597297534","Mon Oct 06 11:47:00 +0000 2025","0","@puppypopiah Aku kebalikan kamu beb mukaku oily kek kilang minyak pake apa yaaa","1975165894318834164","","puppypopiah","in","","0","1","0","https://x.com/undefined/status/1975165894318834164","1962941360568467457",
"1975123865811742933","Mon Oct 06 11:41:00 +0000 2025","8","@ARSIPAJA si tolol kirain abia di demo bakalan lebih mikir kalo ngomomg eh tolol jelas swasta itu bikin usaha buat nyari untung elu aja kaga kerja masih nuntut naek tunjangan? lah lawak lu suruh tuh pertamina bangaun kilang minyak dasar tolol abis di demo bukannya mikir malah tolol","1975164382855196819","","ARSIPAJA","in","","0","0","2","https://x.com/undefined/status/1975164382855196819","133157248",
"1975120355581956111","Mon Oct 06 11:36:40 +0000 2025","0","@Twittysweetie_ malah bikin kilang berkurang karena harus perbaikan yah.","1975163292101329329","","Twittysweetie_","in","","0","0","0","https://x.com/undefined/status/1975163292101329329","1184695438365974528",
"1975163183355539857","Mon Oct 06 11:36:14 +0000 2025","84","Presiden RI ke 7 Jokowi dari dulu udah perintahkan bangun kilang tapi tidak dilaksanakan oleh Pertamina sampai detik ini.Jadi siapa aslinya pemimpin Pertamina itu? Sampai berani hiraukan perintah Presiden?","1975163183355539857","","","in","","0","15","23","https://x.com/undefined/status/1975163183355539857","1184695438365974528",
"1975158806893178900","Mon Oct 06 11:18:52 +0000 2025","2","sambil menuding Purbaya salah membaca data. Simak selengkapnya: https://t.co/XHDXtYbR4I https://t.co/bXioIp4DrO","1975158815499927867","https://pbs.twimg.com/media/G2ksQQdbgAAOAPA.jpg","BloombergTZ","in","","0","0","0","https://x.com/undefined/status/1975158815499927867","1582972008479920129",
"1975158806893178900","Mon Oct 06 11:18:50 +0000 2025","5","Menteri Keuangan Purbaya Yudhi Sadewa dan Menteri ESDM Bahlil Lahadalia saling sahut soal mandeknya pembangunan kilang Pertamina dan subsidi LPG 3 kg dengan Purbaya mengkritik lambannya investasi dan besarnya beban subsidi sementara Bahlil membela kinerja ESDM -","1975158806893178900","","","in","","0","1","1","https://x.com/undefined/status/1975158806893178900","1582972008479920129",
"1975156759762182450","Mon Oct 06 11:10:42 +0000 2025","0","Butuh 40-50 Tahun untuk Bangun Kilang Baru jadi Ekonomis https://t.co/baPLza8the","1975156759762182450","","","in","","0","0","0","https://x.com/undefined/status/1975156759762182450","1578222594",
"1975087122488193291","Mon Oct 06 11:05:58 +0000 2025","0","@M45Broo_ Memang harus ada tambah kilang di Indonesia Timur.","1975155566256460253","","M45Broo_","in","","0","0","0","https://x.com/undefined/status/1975155566256460253","1766399115594956800",
"1975002807280541954","Mon Oct 06 10:41:08 +0000 2025","2","@Giiselje Makanya hrs berani bikin kilang minyak lepas pantai disinggung sm Menkeu alasan pertamina males2an","1975149317519442268","","Giiselje","in","","0","0","0","https://x.com/undefined/status/1975149317519442268","598962667",
"1975024300785897824","Mon Oct 06 10:38:18 +0000 2025","0","@Zaenulwin @somexthread Itu Purbaya Yudhi Sadewa Menteri Keuangan Indonesia. Dalam video dia mengkritik Pertamina karena dianggap malas membangun kilang minyak baru yang menyebabkan impor BBM tinggi dan beban subsidi APBN.","1975148603258917178","","Zaenulwin","in","","0","1","0","https://x.com/undefined/status/1975148603258917178","1720665183188922368",
"1964213535493542127","Mon Oct 06 10:30:00 +0000 2025","0","@evalez_fr @putrapribumii @ferizandra gak pake ngutang tapi pake perbudakan?? kata siapa cuman di permukaan??? lu kira yg ngelola kilang-kilang minyak Hindia Belanda tu siapa??? orang lokal??","1975146515057483925","","evalez_fr","in","","0","0","0","https://x.com/undefined/status/1975146515057483925","1093821126436782082",
"1975087122488193291","Mon Oct 06 10:21:03 +0000 2025","0","@M45Broo_ Gak percaya aku mosok selevel Menkeu gak tau klw ada kilang minyak yang dibangun. .aja2 ada.","1975144263202783266","","M45Broo_","in","","0","0","0","https://x.com/undefined/status/1975144263202783266","2320066348",
"1975115575920820296","Mon Oct 06 08:29:11 +0000 2025","1","So yeah... Menurutku DUA-DUANYA bagussss! WORTH BANGET! Sama-sama punya coverage yang mantap full - high coverage dan oil controlnya juara gak bikin muka kayak kilang minyak! Makeupnya stay flawless stay cantekkk Tapiii.. kalo boleh saran yang kulitnya cenderung","1975116109927125067","","bulbulkun","in","","0","0","0","https://x.com/undefined/status/1975116109927125067","972632196447006720",
"1974698108635550045","Mon Oct 06 08:16:02 +0000 2025","0","@KangManto123 @pertamina Kilang terbakar swasta hengkang... Dah ancur2an","1975112803393712607","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1975112803393712607","558557247",
"1975111435853430837","Mon Oct 06 08:10:36 +0000 2025","0","Komisi XII DPR RI : Kondisi Geopolitik Hambat Pembangunan Kilang Minyak Tuban - TVR 120 https://t.co/NlS7ne5lN5","1975111435853430837","","","in","","0","0","0","https://x.com/undefined/status/1975111435853430837","1389817105722187778",
"1975024300785897824","Mon Oct 06 08:04:46 +0000 2025","2","@somexthread halah pret bilang aja diekspor biar uang masuk kantong pribadi dan impor pake duit negara. klo bangun kilang uangnya gaada kumis kumis terlalu klise alesan lu segala bawa2 geopolitik","1975109965343072671","","somexthread","in","","0","0","0","https://x.com/undefined/status/1975109965343072671","434872357",
"1975108489518383544","Mon Oct 06 07:58:54 +0000 2025","0","PURBAYA vs PERTAMINA! Alasan MENGERIKAN Dibalik Hobi Bakar Kilang Send... https://t.co/YUQRdCm1LM lewat @YouTube","1975108489518383544","","","in","","0","0","0","https://x.com/undefined/status/1975108489518383544","1330435611430440962",
"1975024300785897824","Mon Oct 06 07:55:10 +0000 2025","0","@somexthread Bakar ke mukanya si kolor merah siram dulu sama minyak trs bakar bareng kilang pertamina","1975107549381968244","","somexthread","in","","0","0","0","https://x.com/undefined/status/1975107549381968244","3523957633",
